ts_code,ann_date,end_date,total_revenue_ps,revenue_ps,or_yoy,tr_yoy,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roe_dt,roe_yearly,roe_avg,roa,fixed_assets,total_fa_trun,debt_to_assets,assets_to_eqt,ocfps,ocf_to_or,ocf_to_profit,q_dtprofit,netprofit_margin,profit_dedt,netprofit_yoy,dt_netprofit_yoy,eps,bps,cfps,grossprofit_margin,update_flag,end_date_dt,ann_date_dt,year,trade_date,adj_close,close,total_share,total_mv,circ_mv,pe,pb,div_yield,hs300_close,hs300_pct_chg,cash_div_tax,stk_div,net_profit,operating_cash_flow,fixed_asset_delta,fcff,F1_profit_cagr,F2_gross_margin,F3_net_margin,F4_light_asset,F5_low_debt,F6_roe,F7_low_expense,F8_ocf_profit,F9_dividend_payout,F10_dividend_yield,F11_fcff_yield,future_fcff_1y,future_fcff_3y,fcff_growth_1y,fcff_growth_3y_ann,future_adj_close_1y,price_return_1y,history_year_count,rebalance_date,in_sz50_year_end,F1_profit_cagr_pos,F1_profit_cagr_z,F2_gross_margin_pos,F2_gross_margin_z,F3_net_margin_pos,F3_net_margin_z,F4_light_asset_pos,F4_light_asset_z,F5_low_debt_pos,F5_low_debt_z,F6_roe_pos,F6_roe_z,F7_low_expense_pos,F7_low_expense_z,F8_ocf_profit_pos,F8_ocf_profit_z,F9_dividend_payout_pos,F9_dividend_payout_z,F10_dividend_yield_pos,F10_dividend_yield_z,F11_fcff_yield_pos,F11_fcff_yield_z,value_equal_weight_score,target_fcff_growth_1y,target_fcff_growth_3y_ann,rule_profit_growth_positive,rule_net_margin_positive,rule_light_asset,rule_debt_control,rule_roe_quality,rule_expense_control,rule_cash_quality,rule_dividend_positive,rule_dividend_yield,rule_fcff_positive,traditional_rule_count,traditional_score
600048.SH,20200416,20191231,19.776,19.7721,21.294,21.2924,2.831,1.8176,1.094,20.1184,19.5465,20.1184,20.41,5.6267,27476872907.71,8.9322,77.7855,4.5016,3.2814,0.166,77.6856,14904911326.62,15.9172,27164249069.24,47.9022,50.49,2.35,11.7611,2.1704,34.9607,1,2019-12-31,2020-04-16,2019,2019-12-31,12.813573666499051,16.18,1193267.5162,19307068.4121,19307068.4121,5.452584538935766,1.0894876896292907,0.06399463735428322,4096.5821,0.3662,0.82,0.0,27164249069.24,39155880276.5868,2115232182.5900002,37040648093.996796,0.30375224395852585,34.9607,15.9172,0.043492527025130324,77.7855,20.41,5.7426,77.6856,0.3489361702127659,0.06399463735428322,0.19185019342855245,13190457751.646,5061103882.5018,-0.6438923606797315,-0.48494268653033357,13.228452326615866,0.03237806024415413,6,2019-12-31,True,0.30375224395852585,0.03465741014871817,34.9607,0.47777405836488107,15.9172,-0.024753607846518862,-0.043492527025130324,0.8398097414590108,-77.7855,-0.6640414348663684,20.41,0.9275769632095944,-5.7426,0.873415120122562,77.6856,-0.19712218126464204,0.3489361702127659,0.19275702294771263,0.06399463735428322,1.260791167941658,0.19185019342855245,0.5745216656777671,0.39048962962676126,-0.6438923606797315,-0.48494268653033357,True,True,True,True,True,True,True,True,True,True,10,10.003904896296268
600048.SH,20210420,20201231,20.3222,20.3127,3.0353,3.0625,2.8275,2.2925,1.2992,17.2182,16.7733,17.2182,16.65,4.8992,29437416620.87,8.5465,78.6924,4.6932,1.266,0.0623,28.988,15325748661.81,16.4743,28200416400.78,3.5388,3.81,2.42,13.3737,0.5269,32.5568,0,2020-12-31,2021-04-20,2020,2020-12-31,13.228452326615866,15.82,1196761.5691,18932768.0232,18932768.0232,5.466302614304077,0.989139305249547,0.055184082156854275,5211.2885,1.9082,0.73,0.0,28200416400.78,15151001464.806,1960543713.1599998,13190457751.646,0.222397246917849,32.5568,16.4743,0.03918965326530922,78.6924,16.65,6.4192,28.988,0.30165289256198347,0.055184082156854275,0.06966999086178291,848136452.0445023,13844763014.476597,-0.9357007567126573,0.016268707036575236,13.91482922678219,0.05188640993061022,7,2020-12-31,True,0.222397246917849,0.25240306705197363,32.5568,0.29909852284004773,16.4743,0.21103523132070193,-0.03918965326530922,0.8394972570063799,-78.6924,-0.790836616099025,16.65,0.6738293271085073,-6.4192,0.7735258273812501,28.988,-0.9010632779090986,0.30165289256198347,-0.19808514857731035,0.055184082156854275,1.076837090088273,0.06966999086178291,-0.29543581331799423,0.1764368606267005,-0.9357007567126573,0.016268707036575236,True,True,True,True,True,True,False,True,True,True,9,9.001764368606267
600048.SH,20220419,20211231,23.8113,23.8037,17.2036,17.1866,2.5907,2.4103,1.1881,14.5761,14.2769,14.5761,14.09,4.012,39140930003.24,8.3124,78.3622,4.6215,0.8815,0.037,21.2426,13616810371.78,13.052,26825763200.0,-5.3945,-4.88,2.29,14.7769,2.086,26.779,1,2021-12-31,2022-04-19,2021,2021-12-31,13.91482922678219,15.63,1197010.7583,18709278.1522,18709278.1522,6.076344640516241,0.9416609185135035,0.041682150067904586,4940.3733,0.3833,0.58,0.0,26825763200.0,10551649834.414501,9703513382.369999,848136452.0445023,0.14118538590809382,26.779,13.052,0.04788139501956937,78.3622,14.09,6.1891,21.2426,0.25327510917030566,0.041682150067904586,0.004533239845732749,5061103882.5018,6005203282.458604,4.9673226758519755,0.9202332908084663,13.945198042780333,0.0021824785272743785,8,2021-12-31,True,0.14118538590809382,-0.20757168387662003,26.779,-0.2817727299119551,13.052,-0.29835747556889225,-0.04788139501956937,0.8056601385239143,-78.3622,-0.8819075399389517,14.09,-0.12414411060719187,-6.1891,0.762182759047041,21.2426,-0.48153165653806,0.25327510917030566,-0.6571529999547144,0.041682150067904586,0.3037494244754896,0.004533239845732749,-0.27100811350423765,-0.12107763525947074,4.9673226758519755,0.9202332908084663,True,True,True,True,True,True,False,True,True,True,9,8.998789223647405
600048.SH,20230331,20221231,23.4835,23.4759,-1.3745,-1.3739,2.6786,2.1283,1.3114,9.3648,9.1714,9.3648,8.99,2.6187,41502698084.24,6.9716,78.0891,4.5639,0.6201,0.0264,21.3943,5562470799.74,9.6119,17967998200.0,-33.0111,-33.02,1.53,15.6438,0.4329,21.9876,1,2022-12-31,2023-03-31,2022,2022-12-30,13.945198042780333,15.13,1197044.3418,18111280.8914,18111280.8914,9.114508524693028,0.8914201180519012,0.03226917241472757,3871.6338,0.3872,0.45,0.0,17967998200.0,7422871963.5018,2361768081.0,5061103882.5018,-0.12870076943009612,21.9876,9.6119,0.04856101078331439,78.0891,8.99,6.1183,21.3943,0.29411764705882354,0.03226917241472757,0.02794448340153029,13844763014.476597,,1.7355223950931564,,9.42745909565621,-0.32396377113217356,9,2022-12-31,True,-0.12870076943009612,-0.5604309958070951,21.9876,-0.3904920794466083,9.6119,-0.4870349546849558,-0.04856101078331439,0.8262463399483196,-78.0891,-0.8561818695562012,8.99,-0.4380657994447134,-6.1183,0.7128498216536125,21.3943,-0.48941933677708205,0.29411764705882354,-0.4381129887223082,0.03226917241472757,-0.145306058861725,0.02794448340153029,-0.40584862452963877,-0.24289059511167235,1.7355223950931564,,False,True,True,True,True,True,False,True,True,True,8,7.997571094048883
600048.SH,20240423,20231231,28.9792,28.9737,23.419,23.4021,2.5587,1.5121,1.2659,6.1129,5.9726,6.1129,5.99,1.9571,41587940075.29,8.3498,76.5451,4.2635,1.1637,0.0402,57.2827,-902866000.0,5.1608,11790134000.0,-34.1318,-34.29,1.01,16.16,-2.4081,16.008,1,2023-12-31,2024-04-23,2023,2023-12-29,9.42745909565621,9.9,1197044.3418,11850738.9838,11850738.9838,9.334117916491298,0.5833823697807061,0.04348997920223396,3431.1099,0.4853,0.41,0.0,11790134000.0,13930005005.5266,85241991.05000305,13844763014.476597,-0.2522534693912324,16.008,5.1608,0.05042542271737591,76.5451,5.99,5.3367,57.2827,0.4059405940594059,0.04348997920223396,0.11682615770545984,6005203282.458604,,-0.5662473040398495,,8.86,-0.060192156751724735,10,2023-12-31,True,-0.2522534693912324,-0.41906562068702613,16.008,-0.6785286790458265,5.1608,-0.8326818679637685,-0.05042542271737591,0.7128291644829694,-76.5451,-0.6950542320459079,5.99,-0.8926311846173083,-5.3367,0.753987019496372,57.2827,-0.45530096365609996,0.4059405940594059,0.19393599668235378,0.04348997920223396,0.5031408155521134,0.11682615770545984,-0.329247053012998,-0.1944196913468297,-0.5662473040398495,,False,True,True,True,False,True,True,True,True,True,8,7.998055803086531
600048.SH,20250429,20241231,26.0363,26.0363,-10.1381,-10.155,2.8532,1.6485,1.4896,2.525,2.1491,2.525,2.16,1.4125,41839687567.42,7.4715,74.3444,3.8978,0.5227,0.0201,41.3267,-3228287900.0,3.1245,4256658600.0,-58.5554,-63.9,0.42,16.0809,-1.1794,13.9272,1,2024-12-31,2025-04-29,2024,2024-12-31,8.86,8.86,1197044.3418,10605812.8683,10605812.8683,21.095238095238095,0.5509641873278237,0.019187358916478558,3934.9109,-1.604,0.17,0.0,4256658600.0,6256950774.588601,251747492.12999725,6005203282.458604,-0.4586157991695572,13.9272,3.1245,0.055763277569154335,74.3444,2.16,5.991300000000001,41.3267,0.4047619047619048,0.019187358916478558,0.056621810671464115,,,,,,,11,2024-12-31,True,-0.4586157991695572,-1.8496390115183083,13.9272,-0.7821408681459504,3.1245,-1.0048629708347223,-0.055763277569154335,0.6576575242441354,-74.3444,-0.481184941727762,2.16,-1.1071627487433309,-5.991300000000001,0.7325309167785454,41.3267,-0.8014249714000087,0.4047619047619048,-0.13125586161081462,0.019187358916478558,-0.38181528364474127,0.056621810671464115,-0.34106091818409917,-0.49912355770791417,,,False,True,True,True,False,True,False,True,True,True,7,6.995008764422921
600050.SH,20150304,20141231,13.614,13.614,-4.9901,-4.9901,13.9284,6.8701,1.5016,5.2324,5.2544,5.2324,5.2,3.6891,436330908495.0,0.6665,57.9021,2.3754,4.3606,0.3203,581.5569,592919509.0,4.1473,3998501715.0,15.6523,22.9,0.1878,3.6485,0.1797,30.7148,1,2014-12-31,2015-03-04,2014,2014-12-31,4.196654712540625,4.95,2119659.6395,10492315.2155,10492315.2155,22.346404220131127,1.1502411162232768,0.016036582613978514,3533.705,2.2025,0.0673,0.0,3998501715.0,92429878240.037,0.0,92429878240.037,0.156523,30.7148,4.1473,2.375192127382002,57.9021,5.2,22.3001,581.5569,0.35835995740149096,0.016036582613978514,0.8809292929313918,72418018686.671,91336765025.427,-0.21650855691268933,-0.003957778491543218,5.291404236243416,0.26086242464299314,1,2014-12-31,True,0.156523,0.01163274246298889,30.7148,0.0847700238835249,4.1473,-0.9961376482876914,-2.375192127382002,-4.0008375119748445,-57.9021,0.2244047136631954,5.2,-1.2903830769799947,-22.3001,-0.29143316262120994,581.5569,2.127510685614681,0.35835995740149096,0.1639513248008583,0.016036582613978514,-0.605980891915238,0.8809292929313918,2.2520376935964728,-0.2109513734324781,-0.21650855691268933,-0.003957778491543218,True,True,False,True,False,True,True,True,True,True,8,7.997890486265675
600050.SH,20160317,20151231,13.0704,13.0704,-3.9929,-3.9929,11.5377,7.1611,2.3438,4.4502,1.8406,4.4502,1.82,3.0898,453146321312.0,0.6229,61.9634,2.629,4.2098,0.3221,1562.4226,-1221669920.0,3.7663,1435833667.0,-12.8122,-64.1,0.1638,3.712,-0.167,25.0296,1,2015-12-31,2016-03-17,2015,2015-12-31,5.291404236243416,6.18,2119659.6395,13099496.5721,13099496.5721,32.30405516632122,1.425486055022472,0.010809984920110472,3731.0047,-0.9075,0.0572,0.0,1435833667.0,89233431503.671,16815412817.0,72418018686.671,-0.128122,25.0296,3.7663,2.190653927692398,61.9634,1.82,21.0426,1562.4226,0.3492063492063492,0.010809984920110472,0.5528305480144231,79525390354.761,94830300858.97809,0.09814369126613724,0.09404074503486504,6.35723411408719,0.20142665921144043,2,2015-12-31,True,-0.128122,-0.22026517496416495,25.0296,0.019016469325516136,3.7663,-0.8672848895810232,-2.190653927692398,-3.6935152726761786,-61.9634,0.1046852183335492,1.82,-1.373416063376851,-21.0426,-0.35687820438951534,1562.4226,3.1686263838232005,0.3492063492063492,0.05388051311492347,0.010809984920110472,-0.8400187964973447,0.5528305480144231,1.0083137615817435,-0.27244145957328597,0.09814369126613724,0.09404074503486504,False,True,False,True,False,True,True,True,True,True,7,6.997275585404267
600050.SH,20170316,20161231,12.9359,12.9359,-1.0293,-1.0293,12.6355,7.248,1.4059,0.1973,-0.0746,0.1973,-0.07,0.7029,449900089186.0,0.6073,62.5744,2.672,3.7518,0.29,,-601478287.0,0.175,-58226341.0,-95.5619,-104.1,0.0073,3.6564,0.0866,22.835,1,2016-12-31,2017-03-16,2016,2016-12-30,6.35723411408719,7.31,2119659.6395,15494711.9647,15494711.9647,870.853988231122,1.7386593682548928,0.0,3310.0808,0.3735,,,-58226341.0,79525390354.761,0.0,79525390354.761,-0.955619,22.835,0.175,2.172500047946515,62.5744,-0.07,21.2894,,0.0,0.0,0.5132421340644181,91336765025.427,96207591000.26869,0.1485233158614591,0.06553530387211026,5.504964697971535,-0.1340629274965799,3,2016-12-31,True,-0.955619,-0.07229208979307676,22.835,-0.035895614119830464,0.175,-0.9759566252354342,-2.172500047946515,-3.7035838964579475,-62.5744,0.0817855691706854,-0.07,-0.9860792698312026,-21.2894,-0.32887689505416506,,-0.11898884571190933,0.0,-1.5784543235447757,0.0,-1.2284125481900676,0.5132421340644181,1.0219268949657474,-0.7204388767092706,0.1485233158614591,0.06553530387211026,False,True,False,True,False,True,False,False,False,True,4,3.9927956112329075
600050.SH,20180316,20171231,9.0901,9.0901,0.2306,0.2306,12.4024,7.7625,1.4842,0.4,0.9325,0.4,0.49,1.0019,415334910306.0,0.6353,46.4768,1.8683,3.021,0.3323,6035.8807,-602053420.0,0.6127,992593855.0,176.3895,1804.7,0.0188,4.4782,0.3054,24.6889,1,2017-12-31,2018-03-16,2017,2017-12-29,5.504964697971535,6.33,3023395.0687,19138090.7849,13417445.518,292.81727116869865,1.2292806703522698,0.003596753310206674,4030.8549,0.2975,0.0198,0.0,992593855.0,91336765025.427,0.0,91336765025.427,-0.37152004327969834,24.6889,0.6127,1.6419254584828347,46.4768,0.49,21.6491,6035.8807,1.0531914893617023,0.003596753310206674,0.4772511848334001,94830300858.97809,107332569742.3122,0.038248955199787625,0.05526605234671722,4.513538047741791,-0.18009682252732062,4,2017-12-31,True,-0.37152004327969834,-1.9158275901999315,24.6889,-0.0009364251463482826,0.6127,-0.9897797725873205,-1.6419254584828347,-3.321633384171192,-46.4768,0.8625235554987553,0.49,-1.4870712032694111,-21.6491,-0.5447868958447551,6035.8807,5.815356439967028,1.0531914893617023,2.233676785592683,0.003596753310206674,-1.0510436277859863,0.4772511848334001,1.8563025241861226,0.1324345823854221,0.038248955199787625,0.05526605234671722,False,True,False,True,False,True,True,True,False,True,6,6.001324345823854
600050.SH,20190314,20181231,9.3747,9.3747,5.8392,5.8392,12.0909,8.1812,-0.0474,2.962,3.6491,2.962,2.86,2.1301,383181806869.0,0.7285,41.4983,1.7094,3.0563,0.326,795.4612,563426263.0,3.1975,5027283119.0,858.2771,406.5,0.1321,4.5167,-0.0907,26.5718,1,2018-12-31,2019-03-14,2018,2018-12-28,4.513538047741791,5.17,3102781.1687,16041378.6422,10958640.3362,34.16758552416193,0.9992999419358802,0.011808917845871934,3010.6536,0.6737,0.0533,0.0,5027283119.0,94830300858.97809,0.0,94830300858.97809,0.5184823111725152,26.5718,3.1975,1.599516736893648,41.4983,2.86,20.224700000000002,795.4612,0.40348221044663135,0.011808917845871934,0.5911605415852995,96207591000.26869,111971903674.956,0.014523734806438803,0.056948867667599545,5.18502185363667,0.1487710525074304,5,2018-12-31,True,0.5184823111725152,0.4970868550685332,26.5718,0.057449935910956734,3.1975,-0.9165255624566033,-1.599516736893648,-3.2332780491351594,-41.4983,0.919675763825538,2.86,-1.183638745473467,-20.224700000000002,-0.3195061397625807,795.4612,2.5039182693219804,0.40348221044663135,0.3743413129915948,0.011808917845871934,-1.0337085981181273,0.5911605415852995,1.3199570964389216,-0.09220253285349216,0.014523734806438803,0.056948867667599545,True,True,False,True,False,True,True,True,True,True,8,7.999077974671465
600050.SH,20200324,20191231,9.3613,9.3613,-0.1245,-0.1245,11.5467,8.4973,0.247,3.515,3.6675,3.515,3.45,2.648,365998698944.0,0.7756,42.666,1.7442,3.1001,0.3312,715.667,1229286869.0,3.8773,5198176968.0,22.0868,3.4,0.161,4.6184,0.1575,26.2918,1,2019-12-31,2020-03-24,2019,2019-12-31,5.18502185363667,5.89,3103370.5687,18278852.6496,12484795.2767,32.2051046809731,1.1226879121853173,0.011648938366120224,4096.5821,0.3662,0.0604,0.0,5198176968.0,96207591000.26869,0.0,96207591000.26869,0.220868,26.2918,3.8773,1.4640573114994802,42.666,3.45,20.290999999999997,715.667,0.3751552795031056,0.011648938366120224,0.526332767403615,107332569742.3122,101707406642.3023,0.11563514506887958,0.018703379310925028,3.9744133139078786,-0.2334818586887334,6,2019-12-31,True,0.220868,-0.10858300200515182,26.2918,-0.05993597530784324,3.8773,-0.8871473665911358,-1.4640573114994802,-3.3702762849300982,-42.666,0.7953392871958078,3.45,-1.1044092888130936,-20.290999999999997,-0.29864228517496566,715.667,3.068601169323252,0.3751552795031056,0.3555432456604502,0.011648938366120224,-0.8052386378074635,0.526332767403615,1.9699289502790533,-0.04043819892465351,0.11563514506887958,0.018703379310925028,True,True,False,True,False,True,True,True,True,True,8,7.999595618010753
600050.SH,20210312,20201231,9.7963,9.7963,4.5862,4.5862,10.0254,9.4533,0.0746,3.7942,3.7453,3.7942,3.68,2.7992,362487592139.0,0.8342,43.0922,1.7572,3.4606,0.3533,688.4651,502300234.0,4.1222,5450075630.0,10.8233,4.8,0.178,4.7624,-0.382,26.0991,1,2020-12-31,2021-03-12,2020,2020-12-31,3.9744133139078786,4.46,3101559.5487,13832955.5872,13619620.2288,22.328164684875723,0.8345400037602634,0.01683267308055084,5211.2885,1.9082,0.0669,0.0,5450075630.0,107332569742.3122,0.0,107332569742.3122,0.7641830653934383,26.0991,4.1222,1.3965804470553336,43.0922,3.68,19.5533,688.4651,0.3758426966292135,0.01683267308055084,0.7759192825113229,111971903674.956,101274411562.2096,0.04322391557177914,-0.019179802659252454,3.6027569203182788,-0.09351226564409965,7,2020-12-31,True,0.7641830653934383,1.463241424808203,26.0991,0.006793028385283671,4.1222,-0.6739350006062663,-1.3965804470553336,-3.36952479797097,-43.0922,0.7030196989331033,3.68,-0.9583093557553582,-19.5533,-0.12014254372362973,688.4651,2.685649668756538,0.3758426966292135,0.10813320420311248,0.01683267308055084,-0.3711454822890924,0.7759192825113229,2.847484299356668,0.21102401309978108,0.04322391557177914,-0.019179802659252454,True,True,False,True,False,True,True,True,True,True,8,8.002110240130998
600050.SH,20220312,20211231,10.5789,10.5789,7.9043,7.9043,9.8252,9.0198,0.0295,4.2472,4.3455,4.2472,4.17,3.0314,352107272795.0,0.9176,43.3307,1.7646,3.613,0.3415,632.758,924378021.0,4.3971,6451519911.0,14.2023,18.4,0.206,4.8148,0.3615,24.5517,0,2021-12-31,2022-03-12,2021,2021-12-31,3.6027569203182788,3.93,3099139.3212,12179617.5323,12086968.1753,17.489111263680964,0.7482672011959539,0.010852799915389736,4940.3733,0.3833,0.0879,0.0,6451519911.0,111971903674.956,0.0,111971903674.956,0.08669974719944995,24.5517,4.3971,1.3372400295769098,43.3307,4.17,18.874499999999998,632.758,0.42669902912621366,0.010852799915389736,0.9193384223930653,101707406642.3023,91254948132.9152,-0.09167029134782387,-0.0659234837145134,4.238502745713325,0.17646092685567116,8,2021-12-31,True,0.08669974719944995,-0.2809126155340364,24.5517,-0.39407949572741613,4.3971,-0.9316742414342714,-1.3372400295769098,-3.4026505226595365,-43.3307,0.7104155226049382,4.17,-0.912323200278189,-18.874499999999998,-0.07306652396713419,632.758,1.26911001609864,0.42669902912621366,0.3317188784430448,0.010852799915389736,-0.7310703562032046,0.9193384223930653,2.6482052749910996,-0.16057520578782417,-0.09167029134782387,-0.0659234837145134,True,True,False,True,False,True,True,True,True,True,8,7.998394247942122
600050.SH,20230309,20221231,11.1602,11.1602,8.2626,8.2626,9.7072,8.4005,-0.2106,4.8088,4.3998,4.8088,4.28,3.1637,348995095759.0,1.0125,46.1329,1.8564,3.1979,0.2865,498.5338,149866053.0,4.6912,6678674090.0,15.7645,3.5,0.234,4.8537,0.6613,24.2469,0,2022-12-31,2023-03-09,2022,2022-12-30,4.238502745713325,4.48,3180443.6237,14248387.4342,13871160.5478,18.113259597065493,0.8732518997287276,0.010074312218668563,3871.6338,0.3872,0.109,0.0,6678674090.0,101707406642.3023,0.0,101707406642.3023,0.08712561839337529,24.2469,4.6912,1.2178313029749328,46.1329,4.28,17.897100000000002,498.5338,0.46581196581196577,0.010074312218668563,0.713816964284512,101274411562.2096,,-0.004257262026309699,,4.259246890059397,0.004894215148745884,9,2022-12-31,True,0.08712561839337529,-0.16821259035208277,24.2469,-0.271354904336962,4.6912,-0.8202772389209677,-1.2178313029749328,-3.232471641964216,-46.1329,0.5362240365339155,4.28,-0.7838112844085173,-17.897100000000002,-0.23480045894121632,498.5338,1.0598949966680604,0.46581196581196577,0.3812415052117605,0.010074312218668563,-0.8053621937232395,0.713816964284512,1.5654492567214915,-0.25213459250108855,-0.004257262026309699,,True,True,False,True,False,True,True,True,True,True,8,7.997478654074989
600050.SH,20240320,20231231,11.7154,11.7154,4.9734,4.9734,9.617,8.6144,-0.0694,5.212,4.7784,5.212,4.66,3.434,352063222174.0,1.063,46.0002,1.8519,3.2808,0.28,456.7765,684903152.0,5.0222,7492855925.0,11.9623,12.2,0.261,5.0069,-0.239,24.5215,1,2023-12-31,2024-03-20,2023,2023-12-29,4.259246890059397,4.38,3180399.2312,13930148.6327,13562955.7127,16.318953601760143,0.8506754458965422,0.01230264442342981,3431.1099,0.4853,0.132,0.0,7492855925.0,104342537977.2096,3068126415.0,101274411562.2096,0.11194067642805083,24.5215,5.0222,1.193857715254068,46.0002,4.66,18.162,456.7765,0.5057471264367817,0.01230264442342981,0.7270160156401732,91254948132.9152,,-0.09893381037459552,,5.31,0.24669927267962377,10,2023-12-31,True,0.11194067642805083,-0.17328370112145178,24.5215,-0.23699518527097743,5.0222,-0.8421514920694414,-1.193857715254068,-3.141108326935674,-46.0002,0.5988518799299454,4.66,-1.059971250045976,-18.162,-0.23360741938476132,456.7765,0.729713749629506,0.5057471264367817,0.6106802293587968,0.01230264442342981,-0.9856533191453779,0.7270160156401732,1.6973563690020517,-0.27601531509576,-0.09893381037459552,,True,True,False,True,False,True,True,True,True,True,8,7.997239846849042
600050.SH,20250319,20241231,12.251,12.251,4.5605,4.5605,9.4907,8.2751,-0.0712,5.5725,4.134,5.5725,4.08,3.7083,350608538214.0,1.1089,45.189,1.8245,2.8696,0.2342,402.0123,-176959034.0,5.2878,6698958565.0,10.4888,-10.6,0.292,5.1838,-0.6054,23.4204,1,2024-12-31,2025-03-19,2024,2024-12-31,5.31,5.31,3180058.1312,16886108.6767,16609754.6119,18.184931506849313,1.0243450750414753,0.01169491525423729,3934.9109,-1.604,0.158,0.0,6698958565.0,91254948132.9152,0.0,91254948132.9152,0.012624466882074747,23.4204,5.2878,1.1657228894110365,45.189,4.08,17.694599999999998,402.0123,0.541095890410959,0.01169491525423729,0.5404143126168064,,,,,,,11,2024-12-31,True,0.012624466882074747,0.01582923184636317,23.4204,-0.3259379851611003,5.2878,-0.868976842430399,-1.1657228894110365,-3.0706794872632512,-45.189,0.7404516179487582,4.08,-0.910176641852716,-17.694599999999998,-0.12370547516960928,402.0123,1.719967913934679,0.541095890410959,0.532672173970577,0.01169491525423729,-0.8672171867267664,0.5404143126168064,1.8900234202884552,-0.11524993278318277,,,True,True,False,True,False,True,True,True,True,True,8,7.998847500672168
600089.SH,20150414,20141231,11.1337,11.1337,23.6509,23.6509,4.6793,4.0829,1.7799,9.6554,8.0289,9.6554,7.4071,4.7189,18861790754.96,1.9127,64.5475,2.8207,-0.4264,-0.0383,-81.6061,186046595.96,5.0213,1370889800.0,24.1065,24.71,0.524,6.0329,0.2165,17.0212,1,2014-12-31,2015-04-14,2014,2014-12-31,7.252276518347911,12.38,324013.3686,4011285.5033,3919400.2767,13.840222363259372,1.202121122237715,0.02206203798148177,3533.705,2.2025,0.16,0.0,1370889800.0,-1381593003.7104,0.0,-1381593003.7104,0.241065,17.0212,5.0213,0.34208731332234593,64.5475,7.4071,10.5421,-81.6061,0.3053435114503817,0.02206203798148177,-0.034442649434297125,246009451.78379846,-1256815831.1588008,1.1780621725233962,0.03010466232735165,6.966958415919305,-0.039341867578651324,1,2014-12-31,True,0.241065,0.23290714268721416,17.0212,-1.178489119679212,5.0213,-0.9362494858104718,-0.34208731332234593,-0.24412800377927482,-64.5475,-0.06410641782812483,7.4071,-0.9615823594709033,-10.5421,0.7125955095940847,-81.6061,-1.45575350695973,0.3053435114503817,-0.15647638377237186,0.02206203798148177,-0.3963186198692647,-0.034442649434297125,-0.7306119146474284,-0.47074665086686207,1.1780621725233962,0.03010466232735165,True,True,True,True,False,True,False,True,True,False,7,6.995292533491331
600089.SH,20160419,20151231,11.527,11.527,3.8176,3.8176,4.7646,4.8317,1.7003,9.3339,7.4251,9.3339,7.4229,4.6125,20673407002.52,1.8946,64.8887,2.8481,0.6333,0.0549,107.9083,94580123.6,5.4073,1501540000.0,14.4939,9.53,0.5816,6.4319,0.789,18.0135,1,2015-12-31,2016-04-19,2015,2015-12-31,6.966958415919305,11.77,324905.3686,3824136.1884,3740652.3317,11.978951884317924,1.083188236122966,0.02585059207307403,3731.0047,-0.9075,0.1801,0.0,1501540000.0,2057625699.3437998,1811616247.5600014,246009451.78379846,0.144939,18.0135,5.4073,0.3473446786876418,64.8887,7.4229,11.2966,107.9083,0.3096629986244842,0.02585059207307403,0.006433072455160851,-1832335161.7003984,-2528742687.4528003,-8.448230742413578,-3.7596822928510165,5.516665031300901,-0.2081673663078747,2,2015-12-31,True,0.144939,0.3103523062878942,18.0135,-0.5551412297173226,5.4073,-0.7568202587650129,-0.3473446786876418,-0.24258604007802606,-64.8887,-0.02062499773471385,7.4229,-0.5677162992610546,-11.2966,0.5494192925939704,107.9083,-0.5691868009170826,0.3096629986244842,-0.2051958421072426,0.02585059207307403,-0.22960456653250771,0.006433072455160851,-0.6389067213325006,-0.2660010143239635,-8.448230742413578,-3.7596822928510165,True,True,True,True,False,True,True,True,True,True,9,8.99733998985676
600089.SH,20170418,20161231,12.3688,12.3688,7.1172,7.1172,4.7756,4.7102,0.9952,9.9357,8.6025,9.9357,8.4516,4.8271,25144612177.87,1.7512,63.4413,2.7353,0.8136,0.0658,99.9014,345288887.67,6.2471,1896448000.0,16.0421,26.3,0.6785,6.9965,0.2345,18.1944,1,2016-12-31,2017-04-18,2016,2016-12-30,5.516665031300901,9.13,324344.8886,2961268.8329,2921257.0188,8.130678012234196,0.7884892490961053,0.038066476541259074,3310.0808,0.3735,0.21,0.0,1896448000.0,2638870013.6496,4471205175.349998,-1832335161.7003984,0.160421,18.1944,6.2471,0.4050905196037364,63.4413,8.4516,10.481000000000002,99.9014,0.3095062638172439,0.038066476541259074,-0.06187669087463345,-1256815831.1588008,337965365.20200014,0.3140906437703888,0.3948150557216417,6.337851343467843,0.14885556899098074,3,2016-12-31,True,0.160421,0.08892882185206472,18.1944,-0.4443219559085725,6.2471,-0.5631541358693256,-0.4050905196037364,-0.42435452887577024,-63.4413,0.0430484625836682,8.4516,-0.02771403861388998,-10.481000000000002,0.6024295204578524,99.9014,-0.25078890794967074,0.3095062638172439,-0.07129341453879151,0.038066476541259074,0.3389063959196739,-0.06187669087463345,-0.6012032974191335,-0.11904700712380861,0.3140906437703888,0.3948150557216417,True,True,False,True,True,True,True,True,True,False,8,7.998809529928762
