code,obs_train,alpha_daily_train,alpha_annual_train,alpha_t_train,alpha_pvalue_train,beta_train,beta_pvalue_train,r2_train,stock_total_return_train,market_total_return_train,alpha_rank_train,obs_test,alpha_daily_test,alpha_annual_test,alpha_t_test,alpha_pvalue_test,beta_test,beta_pvalue_test,r2_test,stock_total_return_test,market_total_return_test,alpha_rank_test,is_train_top20,is_future_top20,rank_change,alpha_change
sh.600048,729,7.876913023634153e-06,0.001984982081955807,0.010923604878407838,0.9912873944856455,0.7833490561773847,1.034811686487912e-39,0.21288398685231136,0.33475661827497616,0.6636858295995842,21,484,-6.68865760194621e-05,-0.016855417156904452,-0.06563622415219882,0.9476946627340092,0.8560549598687748,1.4824521288676614e-18,0.1482816005361689,-0.3666026871401151,-0.3054958215404492,35,False,False,14,-0.01884039923886026
sh.600585,729,-1.7456222329878022e-05,-0.004398968027129262,-0.02795052223649989,0.9777092838627948,0.8562330211159818,1.5191807973596774e-58,0.30107155137205144,0.3983344899375416,0.6636858295995842,22,484,-0.00036403674717783694,-0.0917372602888149,-0.5313520147806743,0.5954196408195377,0.9641612778653372,1.4483677601475847e-43,0.32822726197163443,-0.4401985111662535,-0.3054958215404492,43,False,False,21,-0.08733829226168564
sh.600030,729,-7.668491608487357e-05,-0.01932459885338814,-0.14161231758754536,0.8874254688645491,1.3185873623862803,1.2981397352889092e-137,0.5760658446762059,0.6495940037476542,0.6636858295995842,23,484,0.0004273182690827357,0.1076842038088494,0.8222432303526821,0.41134503989410554,1.166489484695845,1.3874682412052873e-86,0.5541496997336143,-0.22870124952669346,-0.3054958215404492,19,False,True,-4,0.12700880266223755
sh.601628,729,-9.332883646167949e-05,-0.02351886678834323,-0.1310036012393855,0.8958087009553564,1.2609172177050374,1.7188664264720776e-87,0.41790385191559487,0.5082706766917253,0.6636858295995842,24,484,0.0008487830575600582,0.21389333050513465,1.067777163750993,0.2861555357791847,1.0797749713145561,3.5108854068547833e-41,0.31281458284257524,-0.057826520438685636,-0.3054958215404492,7,False,True,-17,0.23741219729347787
sh.601166,729,-0.00014701806127794703,-0.03704855144204265,-0.2600714149361801,0.794882323996158,0.8495396999322822,7.143892867326037e-68,0.3410600167022585,0.29172320217096503,0.6636858295995842,25,484,0.00028380245329249863,0.07151821822970966,0.4663398322697357,0.6411829574767776,0.7368358452733214,3.432129616487519e-34,0.26559888239899143,-0.14863445378151297,-0.3054958215404492,23,False,False,-2,0.10856676967175231
sh.600019,729,-0.000165186760298372,-0.041627063595189744,-0.2161605628712584,0.8289232291683828,0.7265151545249174,1.3549997610122553e-31,0.17159618633853602,0.12755905511811094,0.6636858295995842,26,484,0.0003409840926826412,0.08592799135602558,0.4873202781106903,0.6262529335900304,0.8380666116875066,1.3666814439633164e-33,0.26140009632462125,-0.17178770949720557,-0.3054958215404492,20,False,True,-6,0.12755505495121533
sh.600837,729,-0.00020496556851929074,-0.05165132326686127,-0.3526017049167155,0.7244892574029984,1.161642219697256,1.1072246349041435e-104,0.47786677223299223,0.39954337899543413,0.6636858295995842,27,484,0.00013440969956618248,0.03387124429067798,0.3030454394303749,0.7619859811183224,0.8724238675039414,3.748513264173918e-72,0.48836716685971926,-0.2357259380097888,-0.3054958215404492,33,False,False,6,0.08552256755753926
sh.600570,729,-0.00022153734595379922,-0.0558274111803574,-0.22409710711791644,0.8227447055542122,1.3435612762105769,1.0177210467171307e-57,0.29741658683930583,0.22996239857510914,0.6636858295995842,28,484,-0.00029862960537366734,-0.07525466055416417,-0.2572319527559071,0.7971094922870183,1.2341939831341948,1.400876591829084e-27,0.21803136838000714,-0.5372485921158481,-0.3054958215404492,41,False,False,13,-0.01942724937380677
sh.601658,501,-0.0003310326189748994,-0.08342021998167465,-0.4929172621504143,0.6222878797237421,0.41716359414720955,5.6486982630594045e-15,0.11521152413232805,-0.09090909090908994,0.2666376695217689,29,484,0.00024356636467648288,0.06137872389847369,0.3660429637124622,0.7144936191733873,0.6631498853365193,9.34669758960835e-25,0.19681098900642557,-0.14705882352941002,-0.3054958215404492,26,False,False,-3,0.14479894388014833
sh.601727,729,-0.00038043520214721144,-0.09586967094109729,-0.5126057165831376,0.6083828574218244,0.7472029615074675,7.159862321456e-35,0.18851182431614155,-0.018181818181817744,0.6636858295995842,30,484,0.00030194465594589315,0.07609005329836507,0.46227709265052275,0.6440912213800354,0.7242320499995938,1.404433507069126e-29,0.23272180566457934,-0.14197530864197683,-0.3054958215404492,22,False,False,-8,0.17195972423946237
