date,code,close,volume,amount,name,display_code
2015-03-24,sh.601857,11.59,210254488,2446706208.0,中国石油,601857.SH
2015-03-25,sh.601857,11.33,163900564,1871605440.0,中国石油,601857.SH
2015-03-26,sh.601857,11.99,388691472,4542669824.0,中国石油,601857.SH
2015-03-27,sh.601857,11.7,241169171,2844519536.0,中国石油,601857.SH
2015-03-30,sh.601857,11.88,239974198,2832984112.0,中国石油,601857.SH
2015-03-31,sh.601857,11.73,276463216,3302312928.0,中国石油,601857.SH
2015-04-01,sh.601857,11.86,175679724,2065022048.0,中国石油,601857.SH
2015-04-02,sh.601857,11.91,221555817,2641012640.0,中国石油,601857.SH
2015-04-03,sh.601857,11.84,174613920,2059478048.0,中国石油,601857.SH
2015-04-07,sh.601857,12.27,358964304,4326770176.0,中国石油,601857.SH
2015-04-08,sh.601857,12.51,474708144,5847673088.0,中国石油,601857.SH
2015-04-09,sh.601857,12.39,323054016,4023491248.0,中国石油,601857.SH
2015-04-10,sh.601857,12.46,248162048,3071731504.0,中国石油,601857.SH
2015-04-13,sh.601857,12.69,273635760,3450355584.0,中国石油,601857.SH
2015-04-14,sh.601857,12.51,232794803,2916436400.0,中国石油,601857.SH
2015-04-15,sh.601857,12.47,293677216,3687939344.0,中国石油,601857.SH
2015-04-16,sh.601857,13.01,455575968,5858173952.0,中国石油,601857.SH
2015-04-17,sh.601857,13.38,560664960,7434599680.0,中国石油,601857.SH
2015-04-20,sh.601857,12.8,430602864,5631490560.0,中国石油,601857.SH
2015-04-21,sh.601857,12.99,240213566,3088745552.0,中国石油,601857.SH
2015-04-22,sh.601857,13.22,317706288,4156108000.0,中国石油,601857.SH
2015-04-23,sh.601857,13.34,415148752,5507290880.0,中国石油,601857.SH
2015-04-24,sh.601857,13.32,513249952,6916770048.0,中国石油,601857.SH
2015-04-27,sh.601857,14.65,629974496,8970314496.0,中国石油,601857.SH
2015-04-28,sh.601857,14.33,850168256,12561772544.0,中国石油,601857.SH
2015-04-29,sh.601857,13.71,370461152,5074129152.0,中国石油,601857.SH
2015-04-30,sh.601857,13.39,255161144,3456441072.0,中国石油,601857.SH
2015-05-04,sh.601857,13.5,220610811,2947550640.0,中国石油,601857.SH
2015-05-05,sh.601857,13.01,338553072,4589916416.0,中国石油,601857.SH
2015-05-06,sh.601857,12.61,247620439,3199052960.0,中国石油,601857.SH
2015-05-07,sh.601857,12.17,190776491,2352860320.0,中国石油,601857.SH
2015-05-08,sh.601857,12.41,172211992,2113747280.0,中国石油,601857.SH
2015-05-11,sh.601857,12.66,205843393,2569743296.0,中国石油,601857.SH
2015-05-12,sh.601857,12.69,193729531,2450888496.0,中国石油,601857.SH
2015-05-13,sh.601857,12.43,185725373,2324667472.0,中国石油,601857.SH
2015-05-14,sh.601857,12.47,207588438,2588255264.0,中国石油,601857.SH
2015-05-15,sh.601857,12.11,159422190,1949557936.0,中国石油,601857.SH
2015-05-18,sh.601857,11.79,139756346,1662652544.0,中国石油,601857.SH
2015-05-19,sh.601857,12.19,150925600,1817817200.0,中国石油,601857.SH
2015-05-20,sh.601857,12.17,176444751,2166183888.0,中国石油,601857.SH
2015-05-21,sh.601857,12.22,132553476,1611003280.0,中国石油,601857.SH
2015-05-22,sh.601857,12.64,252557664,3170165648.0,中国石油,601857.SH
2015-05-25,sh.601857,12.98,246929009,3169645136.0,中国石油,601857.SH
2015-05-26,sh.601857,13.05,264892990,3426450432.0,中国石油,601857.SH
2015-05-27,sh.601857,13.35,325406704,4348860416.0,中国石油,601857.SH
2015-05-28,sh.601857,12.2,347162592,4449343488.0,中国石油,601857.SH
2015-05-29,sh.601857,11.92,234515926,2804182320.0,中国石油,601857.SH
2015-06-01,sh.601857,12.4,206188279,2506650896.0,中国石油,601857.SH
2015-06-02,sh.601857,12.37,186221316,2288692464.0,中国石油,601857.SH
2015-06-03,sh.601857,12.35,168860636,2092947280.0,中国石油,601857.SH
2015-06-04,sh.601857,12.61,259534143,3198002640.0,中国石油,601857.SH
2015-06-05,sh.601857,12.82,327034128,4163192960.0,中国石油,601857.SH
2015-06-08,sh.601857,13.33,428162992,5602758912.0,中国石油,601857.SH
2015-06-09,sh.601857,13.18,327958384,4305123840.0,中国石油,601857.SH
2015-06-10,sh.601857,12.98,216996537,2822162480.0,中国石油,601857.SH
2015-06-11,sh.601857,12.91,182365800,2342716256.0,中国石油,601857.SH
2015-06-12,sh.601857,12.96,213647183,2774773920.0,中国石油,601857.SH
2015-06-15,sh.601857,12.6,223867038,2865595200.0,中国石油,601857.SH
2015-06-16,sh.601857,12.09,192269036,2357332224.0,中国石油,601857.SH
2015-06-17,sh.601857,12.28,173834082,2109224320.0,中国石油,601857.SH
2015-06-18,sh.601857,11.8,163538819,1976536016.0,中国石油,601857.SH
2015-06-19,sh.601857,11.17,197947509,2311603696.0,中国石油,601857.SH
2015-06-23,sh.601857,11.49,164963024,1854678144.0,中国石油,601857.SH
2015-06-24,sh.601857,11.82,193141552,2250416112.0,中国石油,601857.SH
2015-06-25,sh.601857,11.32,164463206,1913386512.0,中国石油,601857.SH
2015-06-26,sh.601857,10.53,245942596,2689291888.0,中国石油,601857.SH
2015-06-29,sh.601857,10.95,276563456,2924989488.0,中国石油,601857.SH
2015-06-30,sh.601857,11.33,251346370,2763524272.0,中国石油,601857.SH
2015-07-01,sh.601857,10.74,184177473,2039441520.0,中国石油,601857.SH
2015-07-02,sh.601857,11.68,452276240,5051041792.0,中国石油,601857.SH
2015-07-03,sh.601857,11.83,462361856,5462659328.0,中国石油,601857.SH
2015-07-06,sh.601857,13.01,769667648,9759080704.0,中国石油,601857.SH
2015-07-07,sh.601857,13.56,731780464,9961932288.0,中国石油,601857.SH
2015-07-08,sh.601857,12.33,873562016,11271601408.0,中国石油,601857.SH
2015-07-09,sh.601857,12.87,437065424,5327881984.0,中国石油,601857.SH
2015-07-10,sh.601857,13.09,492499616,6472733952.0,中国石油,601857.SH
2015-07-13,sh.601857,12.53,331969936,4179958416.0,中国石油,601857.SH
2015-07-14,sh.601857,12.29,270624128,3284868752.0,中国石油,601857.SH
2015-07-15,sh.601857,13.52,549939888,7133551616.0,中国石油,601857.SH
2015-07-16,sh.601857,13.4,581416896,7823484160.0,中国石油,601857.SH
2015-07-17,sh.601857,13.17,380505792,4993555968.0,中国石油,601857.SH
2015-07-20,sh.601857,13.73,559375488,7535304960.0,中国石油,601857.SH
2015-07-21,sh.601857,13.48,377457584,5088158976.0,中国石油,601857.SH
2015-07-22,sh.601857,13.63,442769840,6034143232.0,中国石油,601857.SH
2015-07-23,sh.601857,13.66,358423136,4863671808.0,中国石油,601857.SH
2015-07-24,sh.601857,13.68,473956240,6553140992.0,中国石油,601857.SH
2015-07-27,sh.601857,12.37,422481776,5556934400.0,中国石油,601857.SH
2015-07-28,sh.601857,11.85,400822112,4892270336.0,中国石油,601857.SH
2015-07-29,sh.601857,11.65,293794224,3399818432.0,中国石油,601857.SH
2015-07-30,sh.601857,11.71,274002016,3173922768.0,中国石油,601857.SH
2015-07-31,sh.601857,11.09,226907965,2551181680.0,中国石油,601857.SH
2015-08-03,sh.601857,10.57,183054962,1957197408.0,中国石油,601857.SH
2015-08-04,sh.601857,10.82,158953096,1700959952.0,中国石油,601857.SH
2015-08-05,sh.601857,10.63,125702524,1351756560.0,中国石油,601857.SH
2015-08-06,sh.601857,10.48,91217650,959680256.0,中国石油,601857.SH
2015-08-07,sh.601857,10.67,101491312,1081230160.0,中国石油,601857.SH
2015-08-10,sh.601857,11.07,192292111,2093907696.0,中国石油,601857.SH
2015-08-11,sh.601857,11.15,181876817,2007929312.0,中国石油,601857.SH
2015-08-12,sh.601857,10.99,103650983,1142313520.0,中国石油,601857.SH
2015-08-13,sh.601857,11.01,100427095,1098476464.0,中国石油,601857.SH
2015-08-14,sh.601857,10.98,117528968,1293098912.0,中国石油,601857.SH
2015-08-17,sh.601857,10.81,93895949,1015163136.0,中国石油,601857.SH
2015-08-18,sh.601857,11.13,316632688,3522443184.0,中国石油,601857.SH
2015-08-19,sh.601857,10.79,226135419,2411955872.0,中国石油,601857.SH
2015-08-20,sh.601857,10.32,141581054,1478578496.0,中国石油,601857.SH
2015-08-21,sh.601857,10.0,128401296,1309854192.0,中国石油,601857.SH
2015-08-24,sh.601857,9.51,249613571,2391347328.0,中国石油,601857.SH
2015-08-25,sh.601857,8.56,214238868,1946299696.0,中国石油,601857.SH
2015-08-26,sh.601857,8.58,188708460,1595395040.0,中国石油,601857.SH
2015-08-27,sh.601857,8.78,144269299,1242498032.0,中国石油,601857.SH
2015-08-28,sh.601857,9.14,165667990,1492277824.0,中国石油,601857.SH
2015-08-31,sh.601857,8.94,109078201,969427216.0,中国石油,601857.SH
2015-09-01,sh.601857,9.21,193013376,1771590832.0,中国石油,601857.SH
2015-09-02,sh.601857,8.75,152899405,1347811360.0,中国石油,601857.SH
2015-09-07,sh.601857,8.63,97520161,857284304.0,中国石油,601857.SH
2015-09-08,sh.601857,8.7,85961824,738536896.0,中国石油,601857.SH
2015-09-09,sh.601857,9.01,148808057,1321330112.0,中国石油,601857.SH
2015-09-10,sh.601857,8.84,96554126,856357024.0,中国石油,601857.SH
2015-09-11,sh.601857,8.81,52854605,467688640.0,中国石油,601857.SH
2015-09-14,sh.601857,8.5,79215563,682785072.0,中国石油,601857.SH
2015-09-15,sh.601857,8.48,88360997,751667216.0,中国石油,601857.SH
2015-09-16,sh.601857,8.76,105103884,899039424.0,中国石油,601857.SH
2015-09-17,sh.601857,8.57,90031274,782605856.0,中国石油,601857.SH
2015-09-18,sh.601857,8.42,49351072,417763296.0,中国石油,601857.SH
2015-09-21,sh.601857,8.47,50398141,424029920.0,中国石油,601857.SH
2015-09-22,sh.601857,8.55,66349085,568619488.0,中国石油,601857.SH
2015-09-23,sh.601857,8.36,52070080,438115360.0,中国石油,601857.SH
2015-09-24,sh.601857,8.4,39336117,329520624.0,中国石油,601857.SH
2015-09-25,sh.601857,8.53,94244682,800631664.0,中国石油,601857.SH
2015-09-28,sh.601857,8.43,49029438,411678816.0,中国石油,601857.SH
2015-09-29,sh.601857,8.26,47641434,394779920.0,中国石油,601857.SH
2015-09-30,sh.601857,8.23,28206902,233166414.0,中国石油,601857.SH
2015-10-08,sh.601857,8.44,64544238,547170848.0,中国石油,601857.SH
2015-10-09,sh.601857,8.52,59280185,503341824.0,中国石油,601857.SH
2015-10-12,sh.601857,8.77,100424485,871263824.0,中国石油,601857.SH
2015-10-13,sh.601857,8.68,62600469,542252992.0,中国石油,601857.SH
2015-10-14,sh.601857,8.73,86823259,754567152.0,中国石油,601857.SH
2015-10-15,sh.601857,8.82,93173894,815422432.0,中国石油,601857.SH
2015-10-16,sh.601857,8.95,132851706,1186105424.0,中国石油,601857.SH
2015-10-19,sh.601857,8.9,107808748,965922368.0,中国石油,601857.SH
2015-10-20,sh.601857,8.97,91236265,808730304.0,中国石油,601857.SH
2015-10-21,sh.601857,8.92,185126184,1652280656.0,中国石油,601857.SH
2015-10-22,sh.601857,8.82,84805701,743718112.0,中国石油,601857.SH
2015-10-23,sh.601857,8.83,75521662,664558800.0,中国石油,601857.SH
2015-10-26,sh.601857,8.89,96119183,856769184.0,中国石油,601857.SH
2015-10-27,sh.601857,8.81,64998350,569253600.0,中国石油,601857.SH
2015-10-28,sh.601857,8.79,83441687,738444704.0,中国石油,601857.SH
2015-10-29,sh.601857,8.82,55365811,488793424.0,中国石油,601857.SH
2015-10-30,sh.601857,8.75,69901412,613754064.0,中国石油,601857.SH
2015-11-02,sh.601857,8.53,72050975,621687888.0,中国石油,601857.SH
2015-11-03,sh.601857,8.47,37982306,323162672.0,中国石油,601857.SH
2015-11-04,sh.601857,8.74,82773447,714584512.0,中国石油,601857.SH
2015-11-05,sh.601857,8.98,199671788,1792031648.0,中国石油,601857.SH
2015-11-06,sh.601857,9.1,142950768,1287865520.0,中国石油,601857.SH
2015-11-09,sh.601857,9.24,157276078,1458270768.0,中国石油,601857.SH
2015-11-10,sh.601857,9.26,125169085,1151787552.0,中国石油,601857.SH
2015-11-11,sh.601857,9.2,86488933,796433024.0,中国石油,601857.SH
2015-11-12,sh.601857,9.11,70945801,646790576.0,中国石油,601857.SH
2015-11-13,sh.601857,8.94,65213894,587560912.0,中国石油,601857.SH
2015-11-16,sh.601857,8.98,52982398,471494672.0,中国石油,601857.SH
2015-11-17,sh.601857,9.04,84135785,761883344.0,中国石油,601857.SH
2015-11-18,sh.601857,9.05,88825216,803244656.0,中国石油,601857.SH
2015-11-19,sh.601857,9.04,77119095,693432672.0,中国石油,601857.SH
2015-11-20,sh.601857,8.99,50086988,450129344.0,中国石油,601857.SH
2015-11-23,sh.601857,8.92,59979003,537200160.0,中国石油,601857.SH
2015-11-24,sh.601857,8.91,46292554,410532512.0,中国石油,601857.SH
2015-11-25,sh.601857,8.98,60161407,538801360.0,中国石油,601857.SH
2015-11-26,sh.601857,8.97,59862903,538023648.0,中国石油,601857.SH
2015-11-27,sh.601857,8.46,96005431,834945520.0,中国石油,601857.SH
2015-11-30,sh.601857,8.4,60963751,512598224.0,中国石油,601857.SH
2015-12-01,sh.601857,8.41,40660515,341173344.0,中国石油,601857.SH
2015-12-02,sh.601857,8.64,75711282,645804624.0,中国石油,601857.SH
2015-12-03,sh.601857,8.82,86051597,748470496.0,中国石油,601857.SH
2015-12-04,sh.601857,8.58,73344072,632804528.0,中国石油,601857.SH
2015-12-07,sh.601857,8.55,32494090,277688240.0,中国石油,601857.SH
2015-12-08,sh.601857,8.38,49953535,420085872.0,中国石油,601857.SH
2015-12-09,sh.601857,8.35,40797653,341389888.0,中国石油,601857.SH
2015-12-10,sh.601857,8.33,34599513,288903632.0,中国石油,601857.SH
2015-12-11,sh.601857,8.3,33883265,280978976.0,中国石油,601857.SH
2015-12-14,sh.601857,8.43,46332051,387141296.0,中国石油,601857.SH
2015-12-15,sh.601857,8.37,31128169,261052659.0,中国石油,601857.SH
2015-12-16,sh.601857,8.46,69301385,589127216.0,中国石油,601857.SH
2015-12-17,sh.601857,8.48,75080566,636179152.0,中国石油,601857.SH
2015-12-18,sh.601857,8.48,58596300,497296736.0,中国石油,601857.SH
2015-12-21,sh.601857,8.53,73620271,625573408.0,中国石油,601857.SH
2015-12-22,sh.601857,8.52,50951432,434024544.0,中国石油,601857.SH
2015-12-23,sh.601857,8.54,85984764,736281168.0,中国石油,601857.SH
2015-12-24,sh.601857,8.48,58327364,496475648.0,中国石油,601857.SH
2015-12-25,sh.601857,8.48,32067281,271977616.0,中国石油,601857.SH
2015-12-28,sh.601857,8.37,55537569,469978592.0,中国石油,601857.SH
2015-12-29,sh.601857,8.42,32048501,269030960.0,中国石油,601857.SH
2015-12-30,sh.601857,8.41,28609052,240514586.0,中国石油,601857.SH
2015-12-31,sh.601857,8.35,27095492,227142471.0,中国石油,601857.SH
2016-01-04,sh.601857,8.13,47720508,393258336.0,中国石油,601857.SH
2016-01-05,sh.601857,8.07,63433603,513472144.0,中国石油,601857.SH
2016-01-06,sh.601857,8.31,75100836,615422688.0,中国石油,601857.SH
2016-01-07,sh.601857,7.83,20888300,168285166.0,中国石油,601857.SH
2016-01-08,sh.601857,7.99,74852367,595585456.0,中国石油,601857.SH
2016-01-11,sh.601857,7.7,55973597,438221760.0,中国石油,601857.SH
2016-01-12,sh.601857,7.76,47167537,364017184.0,中国石油,601857.SH
2016-01-13,sh.601857,7.61,43472024,335429744.0,中国石油,601857.SH
2016-01-14,sh.601857,7.63,47428219,357296224.0,中国石油,601857.SH
2016-01-15,sh.601857,7.34,52349872,390361472.0,中国石油,601857.SH
2016-01-18,sh.601857,7.27,38355700,278075280.0,中国石油,601857.SH
2016-01-19,sh.601857,7.42,42877859,316156400.0,中国石油,601857.SH
2016-01-20,sh.601857,7.46,46859232,345988112.0,中国石油,601857.SH
2016-01-21,sh.601857,7.26,33534429,246575009.0,中国石油,601857.SH
2016-01-22,sh.601857,7.33,28710425,209199729.0,中国石油,601857.SH
2016-01-25,sh.601857,7.43,35028851,260977455.0,中国石油,601857.SH
2016-01-26,sh.601857,7.08,48112114,345781824.0,中国石油,601857.SH
2016-01-27,sh.601857,7.28,74245609,531570256.0,中国石油,601857.SH
2016-01-28,sh.601857,7.44,113452648,842872640.0,中国石油,601857.SH
2016-01-29,sh.601857,7.46,75291201,558548688.0,中国石油,601857.SH
2016-02-01,sh.601857,7.25,47818737,347806112.0,中国石油,601857.SH
2016-02-02,sh.601857,7.32,43030580,312936928.0,中国石油,601857.SH
2016-02-03,sh.601857,7.22,37465786,268940800.0,中国石油,601857.SH
2016-02-04,sh.601857,7.26,36845307,268471040.0,中国石油,601857.SH
2016-02-05,sh.601857,7.23,26956101,195670328.0,中国石油,601857.SH
2016-02-15,sh.601857,7.18,21604074,154596295.0,中国石油,601857.SH
2016-02-16,sh.601857,7.35,44786697,327169248.0,中国石油,601857.SH
2016-02-17,sh.601857,7.52,75586618,559306480.0,中国石油,601857.SH
2016-02-18,sh.601857,7.43,66232641,495572672.0,中国石油,601857.SH
2016-02-19,sh.601857,7.42,30120694,223599672.0,中国石油,601857.SH
2016-02-22,sh.601857,7.53,42859967,321594256.0,中国石油,601857.SH
2016-02-23,sh.601857,7.48,39852146,299873824.0,中国石油,601857.SH
2016-02-24,sh.601857,7.53,36077841,270323664.0,中国石油,601857.SH
2016-02-25,sh.601857,7.08,69248311,504115024.0,中国石油,601857.SH
2016-02-26,sh.601857,7.26,64139524,461973808.0,中国石油,601857.SH
2016-02-29,sh.601857,7.28,65407555,469664448.0,中国石油,601857.SH
2016-03-01,sh.601857,7.32,34079106,248002249.0,中国石油,601857.SH
2016-03-02,sh.601857,7.54,71146975,530923520.0,中国石油,601857.SH
2016-03-03,sh.601857,7.58,53766610,404789360.0,中国石油,601857.SH
2016-03-04,sh.601857,7.82,137470105,1061131536.0,中国石油,601857.SH
2016-03-07,sh.601857,7.78,49994015,389208576.0,中国石油,601857.SH
2016-03-08,sh.601857,7.82,53807243,417468960.0,中国石油,601857.SH
2016-03-09,sh.601857,7.8,73103662,558576672.0,中国石油,601857.SH
2016-03-10,sh.601857,7.69,32517986,249567964.0,中国石油,601857.SH
2016-03-11,sh.601857,7.69,29608982,226338826.0,中国石油,601857.SH
2016-03-14,sh.601857,7.75,39927692,308870576.0,中国石油,601857.SH
2016-03-15,sh.601857,7.79,39703220,308007392.0,中国石油,601857.SH
2016-03-16,sh.601857,7.89,82352375,647592880.0,中国石油,601857.SH
2016-03-17,sh.601857,7.88,37373364,293815056.0,中国石油,601857.SH
2016-03-18,sh.601857,7.88,72457901,570774032.0,中国石油,601857.SH
2016-03-21,sh.601857,7.85,88362793,693984592.0,中国石油,601857.SH
2016-03-22,sh.601857,7.79,47955441,374506400.0,中国石油,601857.SH
2016-03-23,sh.601857,7.78,31238573,242775444.0,中国石油,601857.SH
2016-03-24,sh.601857,7.63,42163774,323692544.0,中国石油,601857.SH
2016-03-25,sh.601857,7.63,33624486,255912380.0,中国石油,601857.SH
2016-03-28,sh.601857,7.59,38835537,296262672.0,中国石油,601857.SH
2016-03-29,sh.601857,7.48,46606906,350163216.0,中国石油,601857.SH
2016-03-30,sh.601857,7.67,79893974,611403552.0,中国石油,601857.SH
2016-03-31,sh.601857,7.61,46671864,356127824.0,中国石油,601857.SH
2016-04-01,sh.601857,7.66,57441359,436366896.0,中国石油,601857.SH
2016-04-05,sh.601857,7.66,49314369,376268352.0,中国石油,601857.SH
2016-04-06,sh.601857,7.7,83998180,649029472.0,中国石油,601857.SH
2016-04-07,sh.601857,7.61,48421680,370358976.0,中国石油,601857.SH
2016-04-08,sh.601857,7.52,38597504,290920016.0,中国石油,601857.SH
2016-04-11,sh.601857,7.64,51481125,392612720.0,中国石油,601857.SH
2016-04-12,sh.601857,7.65,36059951,275864128.0,中国石油,601857.SH
2016-04-13,sh.601857,7.79,85861289,667927568.0,中国石油,601857.SH
2016-04-14,sh.601857,7.77,40295730,313662928.0,中国石油,601857.SH
2016-04-15,sh.601857,7.75,24313788,188413014.0,中国石油,601857.SH
2016-04-18,sh.601857,7.59,34382036,261319725.0,中国石油,601857.SH
2016-04-19,sh.601857,7.65,27505498,209199253.0,中国石油,601857.SH
2016-04-20,sh.601857,7.59,63591807,479044160.0,中国石油,601857.SH
2016-04-21,sh.601857,7.57,36131209,274244400.0,中国石油,601857.SH
2016-04-22,sh.601857,7.58,25101957,189714905.0,中国石油,601857.SH
2016-04-25,sh.601857,7.56,20461462,153967931.0,中国石油,601857.SH
2016-04-26,sh.601857,7.54,18084995,136311629.0,中国石油,601857.SH
2016-04-27,sh.601857,7.53,20805770,157227179.0,中国石油,601857.SH
2016-04-28,sh.601857,7.53,22256871,167361780.0,中国石油,601857.SH
2016-04-29,sh.601857,7.42,37414278,277998128.0,中国石油,601857.SH
2016-05-03,sh.601857,7.51,29245563,218308250.0,中国石油,601857.SH
2016-05-04,sh.601857,7.46,21305853,158994077.0,中国石油,601857.SH
2016-05-05,sh.601857,7.46,17745527,132121170.0,中国石油,601857.SH
2016-05-06,sh.601857,7.34,32726175,241868241.0,中国石油,601857.SH
2016-05-09,sh.601857,7.2,34754111,251194106.0,中国石油,601857.SH
2016-05-10,sh.601857,7.19,13713153,98602161.0,中国石油,601857.SH
2016-05-11,sh.601857,7.22,14851902,107197250.0,中国石油,601857.SH
2016-05-12,sh.601857,7.2,17221805,123489976.0,中国石油,601857.SH
2016-05-13,sh.601857,7.19,21040632,151349829.0,中国石油,601857.SH
2016-05-16,sh.601857,7.2,13220329,94745181.0,中国石油,601857.SH
2016-05-17,sh.601857,7.24,17886829,129258512.0,中国石油,601857.SH
2016-05-18,sh.601857,7.2,28808330,206279071.0,中国石油,601857.SH
2016-05-19,sh.601857,7.18,16951884,122035714.0,中国石油,601857.SH
2016-05-20,sh.601857,7.21,8715582,62618539.0,中国石油,601857.SH
2016-05-23,sh.601857,7.2,10559126,76128355.0,中国石油,601857.SH
2016-05-24,sh.601857,7.22,14916983,107107750.0,中国石油,601857.SH
2016-05-25,sh.601857,7.19,11116979,80176379.0,中国石油,601857.SH
2016-05-26,sh.601857,7.22,14301584,103046616.0,中国石油,601857.SH
2016-05-27,sh.601857,7.2,9075211,65305765.0,中国石油,601857.SH
2016-05-30,sh.601857,7.23,13372905,96504858.0,中国石油,601857.SH
2016-05-31,sh.601857,7.37,39531789,288934016.0,中国石油,601857.SH
2016-06-01,sh.601857,7.32,22588179,165820568.0,中国石油,601857.SH
2016-06-02,sh.601857,7.33,11668389,85421106.0,中国石油,601857.SH
2016-06-03,sh.601857,7.36,24646842,180972987.0,中国石油,601857.SH
2016-06-06,sh.601857,7.34,10535149,77259073.0,中国石油,601857.SH
2016-06-07,sh.601857,7.33,7962843,58366959.0,中国石油,601857.SH
2016-06-08,sh.601857,7.3,13098401,95632295.0,中国石油,601857.SH
2016-06-13,sh.601857,7.19,24259258,176045971.0,中国石油,601857.SH
2016-06-14,sh.601857,7.19,12560103,90229500.0,中国石油,601857.SH
2016-06-15,sh.601857,7.22,15492888,111458983.0,中国石油,601857.SH
2016-06-16,sh.601857,7.17,18759101,134619719.0,中国石油,601857.SH
2016-06-17,sh.601857,7.2,18670906,134476042.0,中国石油,601857.SH
2016-06-20,sh.601857,7.21,10036464,72220073.0,中国石油,601857.SH
2016-06-21,sh.601857,7.19,13018254,93934018.0,中国石油,601857.SH
2016-06-22,sh.601857,7.22,10138443,73034124.0,中国石油,601857.SH
2016-06-23,sh.601857,7.18,11776825,84731421.0,中国石油,601857.SH
2016-06-24,sh.601857,7.12,29130368,207671423.0,中国石油,601857.SH
2016-06-27,sh.601857,7.14,15491090,110445297.0,中国石油,601857.SH
2016-06-28,sh.601857,7.19,17433718,124874737.0,中国石油,601857.SH
2016-06-29,sh.601857,7.22,17209156,123959628.0,中国石油,601857.SH
