date,stock_value,market_value,stock_cum_return,market_cum_return
2023-11-03,1001266.9683257918,920674.1719134833,0.0012669683257917619,-0.07932582808651667
2023-11-06,998190.0452488688,933125.4052038768,-0.0018099547511312153,-0.06687459479612323
2023-11-07,994343.891402715,929824.7957453937,-0.005656108597285048,-0.07017520425460633
2023-11-08,981447.963800905,927593.3247189526,-0.018552036199094957,-0.07240667528104738
2023-11-09,976153.8461538461,928043.8830452308,-0.02384615384615385,-0.07195611695476922
2023-11-10,959592.7601809955,921278.5725325824,-0.040407239819004515,-0.0787214274674175
2023-11-13,946651.5837104073,919461.1322417714,-0.05334841628959275,-0.0805388677582286
2023-11-14,948325.7918552037,920140.3861654756,-0.051674208144796285,-0.07985961383452445
2023-11-15,958823.5294117647,926610.2907059346,-0.04117647058823526,-0.07338970929406541
2023-11-16,953122.1719457012,917650.1651948727,-0.04687782805429874,-0.08234983480512736
2023-11-17,942533.9366515838,916546.7339825808,-0.057466063348416196,-0.0834532660174192
2023-11-20,945113.1221719458,918667.1837384304,-0.05488687782805424,-0.08133281626156963
2023-11-21,964117.6470588235,919885.823279876,-0.035882352941176476,-0.080114176720124
2023-11-22,953619.9095022625,910471.0551338771,-0.0463800904977375,-0.08952894486612295
2023-11-23,948868.7782805429,914864.6923769357,-0.051131221719457054,-0.0851353076230642
2023-11-24,951855.2036199096,908825.1301192666,-0.04814479638009039,-0.09117486988073342
2023-11-27,934389.1402714932,902129.3556037241,-0.06561085972850678,-0.09787064439627591
2023-11-28,933484.1628959277,903819.7970139696,-0.06651583710407238,-0.09618020298603036
2023-11-29,929185.520361991,896058.0950008652,-0.07081447963800902,-0.1039419049991348
2023-11-30,938914.0271493213,898086.2496560126,-0.06108597285067874,-0.10191375034398742
2023-12-01,914027.1493212669,894664.2925616493,-0.08597285067873306,-0.10533570743835063
2023-12-04,897873.3031674209,888822.1128683542,-0.10212669683257913,-0.11117788713164578
2023-12-05,871538.4615384616,871898.97259601,-0.1284615384615384,-0.1281010274039901
2023-12-06,866380.0904977375,873270.9149932838,-0.13361990950226244,-0.1267290850067162
2023-12-07,855203.6199095022,871134.8215646462,-0.14479638009049778,-0.12886517843535383
2023-12-08,859728.5067873304,873235.9286511863,-0.14027149321266963,-0.12676407134881373
2023-12-11,821493.2126696834,878371.6256963841,-0.17850678733031666,-0.12162837430361584
2023-12-12,834660.633484163,880259.1927962453,-0.16533936651583703,-0.11974080720375468
2023-12-13,788687.78280543,865566.4703638325,-0.21131221719457005,-0.1344335296361675
2023-12-14,767058.8235294118,861034.9170629752,-0.2329411764705882,-0.1389650829370248
2023-12-15,778506.7873303167,858360.2857032988,-0.22149321266968325,-0.1416397142967012
2023-12-18,781719.4570135745,855230.0098971275,-0.2182805429864254,-0.1447699901028725
2023-12-19,778552.0361990951,856431.0278301452,-0.22144796380090492,-0.14356897216985476
2023-12-20,766153.8461538461,847045.0810320416,-0.23384615384615393,-0.15295491896795843
2023-12-21,772669.6832579186,855616.3752212751,-0.22733031674208148,-0.1443836247787249
2023-12-22,771402.7149321267,857249.6619977709,-0.22859728506787336,-0.14275033800222914
2023-12-25,783212.6696832579,859875.6155907258,-0.21678733031674202,-0.14012438440927422
2023-12-26,774389.1402714932,854054.6794399524,-0.2256108597285068,-0.1459453205600476
2023-12-27,770452.4886877828,857025.9497706583,-0.22954751131221718,-0.14297405022934173
2023-12-28,812171.9457013576,877109.2146961029,-0.18782805429864247,-0.12289078530389708
2023-12-29,811855.2036199095,881365.5266933074,-0.18814479638009052,-0.11863447330669252
2024-01-02,782217.1945701357,869868.4033181334,-0.21778280542986428,-0.13013159668186658
2024-01-03,771945.7013574659,867799.2514515413,-0.22805429864253401,-0.13220074854845865
2024-01-04,746606.334841629,859773.1482495898,-0.25339366515837103,-0.14022685175041016
2024-01-05,738009.0497737556,855164.68664606,-0.2619909502262444,-0.14483531335394007
2024-01-08,724705.8823529412,844104.9439220567,-0.2752941176470588,-0.1558950560779433
2024-01-09,723076.9230769231,845759.9879905912,-0.2769230769230768,-0.15424001200940873
2024-01-10,726289.5927601809,841811.7202036903,-0.2737104072398191,-0.15818827979630967
2024-01-11,731945.701357466,846574.871786744,-0.26805429864253394,-0.15342512821325605
2024-01-12,721628.959276018,843619.5276910604,-0.278371040723982,-0.1563804723089396
2024-01-15,716063.3484162895,842785.4039755017,-0.2839366515837104,-0.1572145960244984
2024-01-16,718099.5475113122,847911.7764669687,-0.2819004524886878,-0.1520882235330313
2024-01-17,695927.6018099549,829469.6586856279,-0.30407239819004517,-0.17053034131437217
2024-01-18,708733.0316742081,841195.1180335662,-0.2912669683257919,-0.15880488196643383
2024-01-19,714027.149321267,839922.9971674164,-0.285972850678733,-0.16007700283258364
2024-01-22,697782.8054298642,826854.5708949545,-0.30221719457013574,-0.1731454291050455
2024-01-23,694932.1266968327,830201.9829344226,-0.3050678733031673,-0.1697980170655774
2024-01-24,686606.334841629,841806.557021046,-0.31339366515837097,-0.158193442978954
2024-01-25,704977.375565611,858711.484873018,-0.2950226244343891,-0.14128851512698204
2024-01-26,702171.9457013576,856374.5410707674,-0.29782805429864245,-0.1436254589292325
2024-01-29,709728.5067873303,848704.0295969042,-0.29027149321266976,-0.15129597040309584
2024-01-30,678733.0316742081,833568.5321433935,-0.3212669683257918,-0.16643146785660645
2024-01-31,664253.3936651584,825942.7168774961,-0.33574660633484155,-0.1740572831225039
2024-02-01,664841.628959276,826548.7101200975,-0.335158371040724,-0.17345128987990255
2024-02-02,652533.9366515838,816766.0716325574,-0.34746606334841623,-0.18323392836744257
